flight_id,flight_duration,passenger_count,adult_passengers,child_passengers,business_class_ratio,is_international,total_food_demand
2990,8.7,75,71,4,0.08,0,121
2991,7.1,294,258,36,0.23,0,467
2992,11.0,254,223,31,0.02,0,378
2993,9.5,118,96,22,0.02,1,186
2994,4.9,178,144,34,0.18,1,201
2995,3.2,78,70,8,0.09,1,90
2996,3.9,290,256,34,0.26,0,334
2997,10.0,290,288,2,0.28,0,516
2998,7.4,206,195,11,0.22,0,316
2999,8.7,195,189,6,0.29,1,380
3000,2.1,245,217,28,0.05,0,165
3001,11.4,223,179,44,0.03,0,311
3002,9.8,239,215,24,0.09,0,412
3003,2.3,295,282,13,0.15,0,175
3004,9.7,292,248,44,0.21,0,454
3005,11.1,123,122,1,0.22,0,204
3006,11.2,297,260,37,0.06,0,429
3007,10.5,181,175,6,0.25,0,308
3008,2.7,107,101,6,0.25,0,73
3009,5.1,267,235,32,0.0,1,297
3010,11.4,167,153,14,0.22,1,294
3011,7.0,104,86,18,0.05,1,169
3012,8.5,243,240,3,0.04,1,404
3013,7.6,261,232,29,0.16,0,458
3014,11.3,200,171,29,0.08,1,334
3015,8.9,208,182,26,0.19,1,377
3016,2.1,222,217,5,0.11,0,140
3017,7.0,126,123,3,0.06,0,212
3018,2.3,201,193,8,0.16,0,138
3019,5.4,83,77,6,0.16,1,107
3020,8.6,208,204,4,0.12,1,339
3021,7.8,104,91,13,0.04,0,156
3022,9.6,53,45,8,0.22,0,89
3023,9.3,280,244,36,0.07,0,395
3024,9.9,78,63,15,0.2,0,135
3025,10.9,53,51,2,0.03,0,75
3026,7.0,84,84,0,0.03,0,126
3027,11.4,176,144,32,0.22,1,349
3028,1.2,147,127,20,0.15,0,96
3029,8.5,177,152,25,0.23,0,303
3030,4.0,258,224,34,0.06,0,286
3031,2.1,185,173,12,0.01,0,113
3032,3.9,76,68,8,0.19,1,100
3033,5.4,284,274,10,0.13,0,285
3034,10.8,106,93,13,0.13,0,180
3035,3.8,243,202,41,0.14,0,282
3036,4.1,184,170,14,0.23,0,220
3037,4.6,51,49,2,0.29,0,55
3038,3.5,56,53,3,0.19,1,65
3039,11.3,182,152,30,0.11,1,288
3040,10.2,76,62,14,0.08,1,119
3041,5.4,108,105,3,0.25,0,124
3042,9.7,163,132,31,0.09,1,297
3043,9.5,177,153,24,0.09,0,266
3044,3.3,53,52,1,0.15,0,61
3045,4.7,209,177,32,0.01,0,202
3046,3.3,221,178,43,0.04,0,207
3047,3.2,108,107,1,0.04,0,108
3048,8.0,118,106,12,0.28,1,213
3049,8.6,163,156,7,0.16,0,280
3050,6.9,161,160,1,0.03,0,166
3051,2.0,240,195,45,0.06,0,160
3052,5.7,101,97,4,0.01,0,101
3053,1.0,121,117,4,0.24,0,83
3054,5.9,99,89,10,0.12,1,114
3055,6.4,88,82,6,0.18,0,105
3056,7.2,126,126,0,0.18,1,233
3057,3.6,183,156,27,0.04,0,202
3058,5.9,56,46,10,0.21,0,60
3059,10.1,139,136,3,0.17,1,269
3060,5.9,61,54,7,0.01,0,61
3061,5.7,295,282,13,0.26,1,358
3062,7.4,169,151,18,0.18,0,278
3063,4.5,111,100,11,0.26,1,148
3064,4.6,223,214,9,0.08,0,249
3065,6.2,213,183,30,0.01,1,232
3066,7.9,226,202,24,0.2,0,364
3067,5.9,206,194,12,0.02,0,210
3068,6.6,260,213,47,0.08,1,313
3069,1.9,118,118,0,0.23,0,78
3070,10.1,299,280,19,0.18,0,528
3071,3.5,190,167,23,0.12,1,237
3072,10.8,63,55,8,0.0,0,90
3073,7.7,267,244,23,0.01,1,438
3074,5.1,102,90,12,0.25,1,135
3075,11.4,244,211,33,0.01,0,358
3076,8.8,54,45,9,0.01,0,78
3077,5.7,132,122,10,0.02,1,153
3078,10.0,122,102,20,0.17,0,213
3079,2.1,232,228,4,0.16,0,148
3080,11.3,271,243,28,0.1,0,390
3081,3.2,189,179,10,0.16,1,207
3082,3.4,197,168,29,0.18,1,231
3083,1.4,109,108,1,0.17,0,70
3084,6.8,283,260,23,0.29,0,299
3085,8.2,184,166,18,0.01,0,274
3086,6.0,56,50,6,0.08,0,55
3087,4.1,142,126,16,0.06,0,141
3088,4.3,82,80,2,0.06,0,78
3089,4.8,115,102,13,0.18,1,151
3090,8.2,121,113,8,0.1,0,173
3091,5.9,134,109,25,0.23,0,143
3092,7.5,284,229,55,0.16,0,438
3093,7.6,118,104,14,0.22,1,234
3094,8.2,292,273,19,0.23,0,496
3095,7.7,149,131,18,0.21,0,240
3096,6.7,121,109,12,0.04,0,129
3097,2.1,60,59,1,0.27,0,42
3098,8.5,156,148,8,0.21,0,259
3099,11.6,96,90,6,0.02,0,149
3100,2.5,107,105,2,0.02,0,65
3101,11.3,228,190,38,0.3,0,408
3102,3.7,203,182,21,0.2,0,211
3103,6.3,207,203,4,0.1,0,217
3104,11.2,94,79,15,0.03,0,150
3105,9.4,152,136,16,0.05,0,253
3106,1.4,218,181,37,0.29,0,158
3107,8.0,240,217,23,0.13,1,427
3108,11.9,222,216,6,0.13,1,382
3109,5.8,62,60,2,0.1,1,75
3110,10.8,96,92,4,0.21,1,161
3111,11.3,95,86,9,0.27,1,194
3112,1.2,158,132,26,0.03,0,92
3113,3.1,220,203,17,0.13,0,211
3114,3.0,209,172,37,0.12,0,237
3115,9.8,280,235,45,0.26,0,431
3116,4.8,109,109,0,0.21,0,126
3117,9.5,209,168,41,0.24,0,352
3118,9.2,219,218,1,0.11,0,375
3119,11.3,72,71,1,0.22,1,135
3120,4.4,158,140,18,0.1,1,179
3121,8.6,192,168,24,0.17,0,307
3122,5.9,59,59,0,0.23,1,72
3123,7.4,230,193,37,0.02,1,359
3124,11.6,247,211,36,0.29,0,444
3125,9.4,122,111,11,0.09,0,179
3126,8.4,126,121,5,0.26,1,248
3127,5.8,147,124,23,0.23,1,194
3128,8.1,284,254,30,0.19,1,519
3129,7.9,291,252,39,0.3,0,481
3130,3.7,216,203,13,0.04,0,200
3131,5.4,202,176,26,0.08,0,202
3132,7.1,217,204,13,0.11,1,409
3133,10.9,160,153,7,0.02,1,271
3134,5.8,138,122,16,0.11,0,153
3135,4.0,172,152,20,0.23,0,193
3136,1.2,220,192,28,0.15,0,144
3137,11.5,261,239,22,0.24,1,461
3138,11.3,106,94,12,0.29,1,215
3139,11.3,273,238,35,0.08,0,446
3140,9.0,288,249,39,0.07,0,468
3141,5.3,189,186,3,0.01,0,172
3142,5.0,69,56,13,0.07,0,72
3143,7.1,85,74,11,0.18,0,138
3144,5.3,146,123,23,0.03,0,150
3145,9.2,276,256,20,0.04,0,397
3146,7.8,263,227,36,0.16,0,402
3147,4.0,288,267,21,0.03,0,285
3148,9.2,204,189,15,0.18,0,336
3149,7.3,155,143,12,0.18,0,234
3150,1.7,92,74,18,0.19,0,60
3151,11.0,103,91,12,0.12,0,170
3152,1.3,147,137,10,0.07,0,93
3153,6.2,77,72,5,0.3,0,90
3154,4.3,109,105,4,0.12,1,117
3155,5.7,181,154,27,0.03,0,189
3156,6.7,180,158,22,0.18,1,225
3157,3.1,101,87,14,0.02,0,105
3158,1.8,121,116,5,0.27,0,89
3159,9.9,210,203,7,0.14,0,355
3160,11.3,173,173,0,0.01,0,266
3161,3.5,243,218,25,0.1,1,294
3162,5.8,259,238,21,0.19,0,265
3163,3.1,187,181,6,0.14,1,204
3164,6.2,135,125,10,0.01,0,127
3165,6.0,251,202,49,0.18,0,285
3166,6.9,286,271,15,0.11,1,354
3167,10.1,263,226,37,0.07,1,419
3168,9.1,80,72,8,0.06,0,113
3169,11.9,157,133,24,0.22,0,261
3170,7.0,118,104,14,0.2,1,225
3171,4.7,98,86,12,0.07,0,105
3172,3.5,232,202,30,0.17,0,264
3173,7.4,227,223,4,0.25,0,419
3174,7.9,197,177,20,0.04,0,278
3175,10.5,149,129,20,0.08,0,212
3176,9.8,161,157,4,0.0,0,241
3177,9.2,253,223,30,0.11,1,398
3178,7.2,75,75,0,0.01,0,122
3179,11.8,111,94,17,0.02,1,172
3180,3.7,154,148,6,0.2,0,157
3181,1.4,276,242,34,0.11,0,186
3182,8.3,87,76,11,0.02,0,145
3183,1.8,64,59,5,0.01,0,40
3184,9.7,200,199,1,0.16,1,342
3185,1.6,125,122,3,0.18,0,84
3186,8.3,141,125,16,0.18,0,211
3187,2.8,121,102,19,0.22,0,87
3188,2.6,250,206,44,0.13,0,149
3189,7.1,166,153,13,0.11,0,262
3190,5.4,72,70,2,0.24,0,88
3191,1.1,182,170,12,0.04,0,115
3192,8.0,89,78,11,0.28,0,166
3193,7.1,183,164,19,0.25,0,297
3194,7.3,65,53,12,0.07,0,106
3195,5.4,209,192,17,0.15,0,229
3196,2.8,65,57,8,0.25,0,42
3197,3.3,177,156,21,0.22,0,189
3198,4.8,287,260,27,0.09,0,299
3199,2.4,129,109,20,0.24,0,92
3200,1.6,174,145,29,0.03,0,111
3201,10.4,63,63,0,0.29,1,123
3202,7.0,150,126,24,0.21,0,264
3203,8.4,250,231,19,0.14,0,432
3204,1.8,157,147,10,0.27,0,111
3205,5.3,189,158,31,0.15,1,234
3206,3.6,96,84,12,0.09,0,94
3207,6.2,179,167,12,0.2,0,205
3208,4.4,166,166,0,0.05,0,187
3209,9.3,263,220,43,0.18,0,442
3210,5.2,102,95,7,0.02,0,108
3211,4.4,120,101,19,0.07,1,147
3212,8.0,234,219,15,0.23,1,394
3213,2.3,56,53,3,0.2,0,34
3214,1.1,234,192,42,0.23,0,172
3215,8.2,78,64,14,0.01,0,127
3216,7.1,152,151,1,0.14,0,257
3217,6.5,114,96,18,0.28,1,135
3218,4.4,139,125,14,0.04,1,152
3219,5.2,185,150,35,0.07,0,177
3220,5.5,51,47,4,0.27,0,64
3221,8.3,62,58,4,0.2,1,110
3222,3.8,218,217,1,0.2,1,268
3223,5.1,231,222,9,0.02,1,247
3224,10.8,284,233,51,0.18,0,484
3225,11.4,141,137,4,0.17,1,241
3226,6.5,167,166,1,0.29,1,205
3227,6.1,279,256,23,0.28,1,358
3228,8.0,155,141,14,0.29,1,282
3229,10.6,110,110,0,0.22,1,199
3230,4.2,272,261,11,0.09,0,281
3231,8.3,52,47,5,0.3,0,89
3232,10.6,187,187,0,0.08,0,286
3233,11.0,239,234,5,0.05,1,365
3234,5.0,148,119,29,0.28,1,190
3235,2.6,146,142,4,0.27,0,108
3236,6.8,157,147,10,0.04,0,156
3237,11.4,221,210,11,0.14,1,372
3238,4.2,54,48,6,0.2,1,61
3239,7.8,231,227,4,0.22,0,397
3240,10.7,122,111,11,0.2,1,206
3241,7.5,134,112,22,0.25,0,246
3242,3.6,52,48,4,0.22,1,63
3243,6.8,254,251,3,0.22,0,274
3244,6.7,160,129,31,0.18,0,187
3245,11.2,177,174,3,0.3,1,334
3246,6.1,272,236,36,0.12,0,293
3247,5.2,170,148,22,0.12,0,173
3248,2.7,290,284,6,0.18,0,195
3249,2.0,111,91,20,0.18,0,74
3250,5.7,163,141,22,0.17,1,176
3251,7.4,238,202,36,0.28,1,461
3252,11.8,126,111,15,0.27,0,213
3253,2.8,100,96,4,0.25,0,67
3254,10.9,293,248,45,0.26,0,498
3255,6.3,216,207,9,0.11,0,236
3256,3.6,57,56,1,0.27,0,69
3257,4.9,170,153,17,0.13,0,183
3258,9.7,187,172,15,0.19,0,320
3259,6.8,255,253,2,0.01,0,237
3260,6.7,182,173,9,0.25,0,210
3261,4.3,67,57,10,0.17,0,77
3262,9.2,151,138,13,0.26,0,267
3263,7.1,272,236,36,0.18,1,521
3264,3.8,225,225,0,0.25,1,262
3265,8.6,264,237,27,0.21,0,435
3266,5.3,215,201,14,0.01,0,222
3267,1.4,124,107,17,0.22,0,85
3268,3.4,109,100,9,0.12,0,118
3269,4.2,239,209,30,0.13,1,256
3270,5.6,141,136,5,0.29,1,181
3271,10.5,288,254,34,0.25,0,497
3272,11.7,274,252,22,0.14,0,467
3273,6.6,188,181,7,0.22,0,223
3274,6.3,92,86,6,0.04,0,91
3275,1.3,191,162,29,0.13,0,121
3276,8.3,229,215,14,0.24,0,389
3277,3.2,91,83,8,0.22,0,100
3278,10.6,156,145,11,0.05,1,283
3279,4.8,224,213,11,0.0,0,222
3280,8.2,129,125,4,0.23,0,228
3281,9.3,217,186,31,0.29,1,418
3282,8.0,210,173,37,0.13,1,374
3283,4.7,248,230,18,0.24,0,282
3284,8.9,266,241,25,0.08,0,379
3285,8.6,104,101,3,0.24,0,182
3286,6.9,165,137,28,0.28,0,198
3287,7.0,230,197,33,0.21,0,419
3288,9.7,203,186,17,0.23,1,400
3289,9.6,205,194,11,0.21,1,403
3290,10.1,175,145,30,0.12,0,260
3291,5.0,167,152,15,0.08,0,186
3292,5.7,259,255,4,0.05,0,244
3293,2.9,63,55,8,0.25,0,46
3294,6.1,70,60,10,0.26,1,83
3295,4.7,75,70,5,0.21,1,101
3296,9.9,121,105,16,0.13,0,177
3297,1.5,77,75,2,0.19,0,51
3298,1.6,152,138,14,0.19,0,104
3299,7.3,242,195,47,0.27,0,424
3300,8.0,64,59,5,0.27,0,102
3301,7.8,217,199,18,0.2,0,341
3302,6.9,187,181,6,0.08,0,202
3303,10.3,195,161,34,0.29,1,396
3304,3.5,262,232,30,0.11,0,268
3305,5.6,228,198,30,0.21,0,277
3306,7.6,78,78,0,0.23,1,140
3307,11.5,279,224,55,0.17,1,550
3308,6.7,127,114,13,0.29,0,147
3309,2.9,84,79,5,0.14,0,59
3310,10.4,163,139,24,0.11,0,275
3311,1.5,212,200,12,0.24,0,129
3312,2.3,185,162,23,0.15,0,128
3313,2.9,147,128,19,0.14,0,86
3314,4.5,145,126,19,0.14,1,181
3315,9.2,85,85,0,0.22,0,129
3316,11.2,195,187,8,0.21,0,331
3317,4.5,215,197,18,0.04,0,218
3318,5.8,74,67,7,0.11,1,88
3319,8.0,184,183,1,0.05,0,288
3320,11.9,73,69,4,0.19,0,122
3321,3.7,105,90,15,0.28,0,110
3322,10.9,135,133,2,0.04,0,222
3323,10.8,146,142,4,0.3,0,270
3324,2.2,274,226,48,0.25,0,172
3325,4.6,192,182,10,0.15,1,214
3326,4.8,280,233,47,0.14,0,296
3327,8.6,186,168,18,0.2,0,313
3328,8.1,178,170,8,0.11,0,274
3329,11.7,78,65,13,0.23,1,142
3330,4.7,291,281,10,0.27,0,362
3331,2.8,250,231,19,0.13,0,165
3332,3.5,96,92,4,0.02,0,105
3333,8.5,58,51,7,0.01,1,104
3334,1.5,266,218,48,0.02,0,175
3335,4.2,270,233,37,0.2,0,308
3336,9.0,279,269,10,0.29,0,444
3337,9.0,237,200,37,0.18,0,359
3338,2.0,69,59,10,0.14,0,44
3339,1.6,188,185,3,0.01,0,107
3340,6.6,122,117,5,0.25,0,124
3341,10.3,266,228,38,0.29,0,485
3342,9.4,96,84,12,0.16,1,173
3343,8.8,287,257,30,0.12,1,518
3344,1.1,215,198,17,0.05,0,126
3345,11.8,158,156,2,0.28,0,265
3346,4.8,68,59,9,0.27,0,75
3347,8.5,115,112,3,0.08,1,213
3348,4.3,218,175,43,0.14,0,243
3349,1.5,201,169,32,0.22,0,136
3350,7.7,172,140,32,0.08,1,295
3351,8.4,223,181,42,0.01,0,343
3352,2.7,141,138,3,0.09,0,97
3353,8.7,157,134,23,0.23,1,306
3354,11.4,272,227,45,0.04,1,500
3355,10.6,111,111,0,0.3,0,210
3356,9.0,263,254,9,0.24,0,401
3357,6.5,93,76,17,0.05,1,98
3358,6.6,188,180,8,0.19,1,231
3359,6.6,295,288,7,0.09,1,315
3360,2.9,51,50,1,0.27,0,35
3361,10.2,291,233,58,0.01,0,397
3362,5.9,194,181,13,0.01,0,187
3363,6.1,216,212,4,0.21,1,237
3364,8.8,86,80,6,0.19,0,130
3365,10.1,131,119,12,0.05,0,195
3366,11.5,86,72,14,0.13,0,125
3367,8.8,295,241,54,0.19,0,469
3368,11.4,212,184,28,0.26,0,395
3369,8.5,53,53,0,0.03,0,85
3370,5.8,171,169,2,0.13,1,208
3371,11.0,172,141,31,0.15,1,277
3372,5.5,229,194,35,0.05,1,253
3373,10.5,112,99,13,0.03,0,184
3374,5.7,173,173,0,0.09,0,196
3375,10.9,52,50,2,0.18,0,91
3376,4.4,173,142,31,0.2,1,199
3377,7.7,131,128,3,0.2,1,250
3378,3.8,61,54,7,0.04,0,59
3379,8.6,227,210,17,0.05,1,364
3380,1.5,134,109,25,0.02,0,80
3381,5.8,235,228,7,0.21,0,276
3382,10.1,167,143,24,0.05,0,281
3383,9.9,122,118,4,0.12,1,194
3384,9.6,64,61,3,0.01,1,105
3385,8.1,247,222,25,0.17,1,462
3386,6.7,231,230,1,0.02,1,244
3387,4.8,70,68,2,0.28,0,76
3388,2.9,65,55,10,0.16,0,44
3389,4.9,121,111,10,0.25,0,134
3390,1.1,245,218,27,0.21,0,170
3391,11.1,226,203,23,0.16,1,394
3392,11.5,298,271,27,0.22,1,507
3393,5.9,219,192,27,0.17,0,248
3394,5.1,97,95,2,0.21,0,110
3395,8.2,65,55,10,0.25,1,132
3396,9.7,103,95,8,0.06,0,155
3397,4.9,269,265,4,0.29,0,314
3398,1.9,117,104,13,0.05,0,77
3399,6.9,58,54,4,0.18,1,73
3400,9.5,270,236,34,0.1,0,457
3401,11.1,224,201,23,0.13,0,391
3402,6.8,268,225,43,0.21,0,295
3403,6.1,72,60,12,0.15,1,82
3404,8.5,189,162,27,0.03,0,292
3405,5.5,299,290,9,0.06,0,305
3406,9.7,209,197,12,0.25,1,394
3407,3.8,146,130,16,0.26,1,166
3408,4.7,281,239,42,0.05,1,322
3409,6.0,192,158,34,0.17,1,231
3410,6.7,244,228,16,0.18,0,293
3411,9.9,289,251,38,0.01,0,398
3412,11.6,292,252,40,0.09,0,434
3413,8.0,56,48,8,0.05,0,94
3414,4.1,102,85,17,0.12,0,115
3415,8.8,182,172,10,0.16,1,327
3416,5.9,191,189,2,0.1,0,220
3417,2.1,247,198,49,0.28,0,185
3418,2.9,199,191,8,0.26,0,122
3419,6.5,105,91,14,0.19,1,117
3420,4.0,123,118,5,0.13,0,140
3421,2.5,158,134,24,0.07,0,91
3422,6.7,219,207,12,0.18,0,218
3423,4.9,228,201,27,0.01,0,231
3424,10.3,232,199,33,0.02,0,363
3425,10.4,236,207,29,0.1,0,370
3426,1.7,183,178,5,0.05,0,122
3427,9.4,237,210,27,0.2,1,427
3428,10.1,90,89,1,0.06,0,133
3429,12.0,94,77,17,0.03,0,142
3430,5.9,60,58,2,0.08,0,64
3431,8.4,251,251,0,0.02,0,351
3432,4.1,261,234,27,0.07,0,244
3433,11.7,237,211,26,0.11,0,411
3434,10.2,75,69,6,0.26,0,116
3435,10.9,165,141,24,0.23,0,304
3436,10.4,266,250,16,0.19,0,428
3437,8.9,147,141,6,0.06,1,254
3438,9.8,268,265,3,0.13,1,506
3439,9.8,270,227,43,0.23,0,472
3440,2.2,263,231,32,0.21,0,161
3441,10.5,267,219,48,0.04,0,437
3442,8.1,164,132,32,0.2,0,249
3443,9.5,241,199,42,0.27,0,379
3444,8.7,252,213,39,0.14,0,415
3445,4.7,122,117,5,0.18,1,137
3446,7.2,62,53,9,0.28,0,105
3447,9.6,176,158,18,0.12,0,291
3448,6.5,233,200,33,0.19,0,256
3449,6.9,186,159,27,0.09,1,195
3450,5.8,58,56,2,0.04,0,60
3451,6.3,140,123,17,0.28,1,174
3452,8.0,215,186,29,0.19,0,370
3453,8.4,241,200,41,0.19,1,462
3454,7.5,59,58,1,0.1,0,90
3455,8.1,123,111,12,0.23,0,191
3456,8.4,262,243,19,0.27,0,416
3457,11.5,153,151,2,0.27,1,293
3458,10.4,230,208,22,0.25,1,455
3459,2.0,223,217,6,0.16,0,139
3460,5.5,80,71,9,0.24,0,91
3461,1.1,193,185,8,0.09,0,113
3462,6.5,207,205,2,0.13,1,229
3463,7.2,269,217,52,0.24,0,465
3464,9.9,217,176,41,0.12,0,360
3465,8.7,283,263,20,0.03,0,421
3466,2.7,107,102,5,0.18,0,76
3467,4.0,265,229,36,0.01,0,246
3468,11.4,252,221,31,0.27,1,473
3469,9.1,137,124,13,0.29,1,261
3470,11.1,267,258,9,0.25,0,420
3471,11.6,267,217,50,0.1,0,453
3472,6.2,56,54,2,0.14,0,59
3473,7.3,190,189,1,0.1,0,323
3474,6.6,227,217,10,0.29,0,247
3475,9.3,147,126,21,0.22,0,250
3476,1.4,170,166,4,0.14,0,104
3477,7.9,244,203,41,0.24,0,374
3478,5.4,273,260,13,0.19,0,306
3479,6.6,273,222,51,0.15,0,296
3480,7.3,259,227,32,0.16,0,447
3481,2.3,226,222,4,0.16,0,132
3482,8.2,117,117,0,0.08,0,189
3483,10.9,205,196,9,0.03,1,345
3484,6.0,174,141,33,0.26,0,203
3485,9.7,74,60,14,0.01,0,117
3486,3.4,143,139,4,0.17,0,147
3487,4.6,276,269,7,0.29,0,330
3488,5.4,99,95,4,0.01,0,103
3489,9.1,272,267,5,0.07,0,450
3490,8.5,267,219,48,0.04,0,410
3491,2.1,298,251,47,0.23,0,198
3492,3.2,111,92,19,0.02,0,102
3493,1.5,225,191,34,0.14,0,137
3494,3.9,282,272,10,0.07,1,328
3495,3.1,225,188,37,0.0,0,234
3496,4.8,191,161,30,0.24,1,214
3497,5.5,152,152,0,0.18,0,165
3498,10.4,285,254,31,0.08,0,422
3499,10.0,61,54,7,0.3,0,97
3500,7.1,183,162,21,0.08,0,305
3501,7.8,206,171,35,0.24,0,376
3502,1.2,219,219,0,0.24,0,151
3503,6.4,279,228,51,0.1,0,300
3504,7.8,125,107,18,0.15,0,207
3505,7.0,238,219,19,0.1,0,394
3506,10.2,176,163,13,0.2,0,301
3507,4.6,126,119,7,0.1,0,136
3508,6.9,258,225,33,0.29,0,321
3509,8.9,57,53,4,0.26,0,89
3510,7.3,219,212,7,0.24,0,402
3511,11.2,82,72,10,0.22,0,132
3512,1.6,212,170,42,0.12,0,137
3513,5.2,266,257,9,0.09,0,290
3514,3.0,258,258,0,0.01,1,270
3515,10.3,267,234,33,0.24,1,454
3516,2.5,263,242,21,0.27,0,178
3517,4.0,280,279,1,0.02,1,321
3518,6.0,207,194,13,0.01,0,198
3519,6.9,227,192,35,0.2,1,300
3520,5.0,247,200,47,0.23,0,270
3521,5.4,279,255,24,0.11,0,298
3522,3.6,111,96,15,0.01,1,127
3523,11.6,267,242,25,0.18,1,462
3524,11.7,77,63,14,0.26,1,147
3525,5.9,96,87,9,0.12,0,104
3526,10.6,137,135,2,0.24,1,265
3527,8.8,234,210,24,0.1,0,362
3528,8.4,222,222,0,0.16,1,391
3529,9.9,177,150,27,0.29,0,330
3530,3.4,174,158,16,0.12,1,198
3531,4.6,249,232,17,0.2,0,264
3532,9.8,273,226,47,0.15,1,511
3533,6.4,71,63,8,0.12,1,78
3534,9.3,265,247,18,0.01,0,388
3535,6.3,287,233,54,0.13,0,299
3536,6.7,256,247,9,0.09,0,293
3537,6.7,69,56,13,0.29,0,77
3538,3.7,209,196,13,0.26,1,271
3539,7.3,240,199,41,0.1,0,375
3540,6.5,119,109,10,0.17,0,141
3541,3.3,295,270,25,0.2,1,365
3542,9.7,299,296,3,0.29,1,582
3543,6.9,123,121,2,0.04,0,136
3544,7.7,150,148,2,0.0,1,226
3545,8.4,284,238,46,0.19,0,461
3546,6.7,225,205,20,0.0,0,212
3547,4.6,254,226,28,0.01,0,260
3548,3.4,294,280,14,0.12,0,303
3549,8.5,271,241,30,0.18,0,468
3550,3.8,246,218,28,0.12,0,263
3551,8.7,188,172,16,0.25,0,321
3552,7.3,159,145,14,0.13,0,254
3553,5.8,209,177,32,0.13,0,231
3554,5.9,224,206,18,0.2,0,254
3555,5.7,281,263,18,0.24,0,304
3556,7.3,268,243,25,0.1,1,499
3557,6.6,140,119,21,0.22,0,160
3558,1.8,128,106,22,0.14,0,80
3559,6.9,286,245,41,0.28,1,380
3560,7.1,102,97,5,0.21,0,178
3561,1.2,175,172,3,0.14,0,113
3562,4.1,51,47,4,0.15,0,52
3563,3.2,149,127,22,0.11,0,155
3564,7.0,167,158,9,0.21,0,270
3565,8.4,60,53,7,0.2,1,106
3566,9.1,288,231,57,0.03,0,464
3567,7.3,80,69,11,0.25,0,135
3568,11.7,255,215,40,0.23,1,433
3569,8.7,257,249,8,0.11,0,429
3570,3.3,243,204,39,0.01,0,259
3571,11.5,237,228,9,0.12,0,383
3572,1.7,246,235,11,0.02,0,143
3573,11.8,196,195,1,0.02,1,338
3574,6.1,256,240,16,0.27,1,347
3575,7.4,186,161,25,0.01,0,300
3576,4.1,183,173,10,0.2,0,216
3577,7.1,240,199,41,0.05,1,392
3578,1.8,174,144,30,0.22,0,115
3579,5.4,60,59,1,0.12,0,67
3580,8.3,195,157,38,0.04,1,332
3581,1.5,209,174,35,0.24,0,130
3582,5.2,111,93,18,0.07,0,110
3583,1.2,185,159,26,0.2,0,129
3584,11.5,218,179,39,0.19,0,383
3585,10.8,273,239,34,0.24,0,472
3586,10.7,62,56,6,0.22,0,106
3587,3.0,212,184,28,0.05,1,258
3588,8.9,230,215,15,0.26,0,416
3589,7.1,54,46,8,0.08,0,86
3590,6.3,268,239,29,0.22,0,274
3591,8.7,92,87,5,0.16,0,149
3592,10.4,169,148,21,0.28,0,304
3593,9.4,235,199,36,0.14,1,450
3594,5.5,275,233,42,0.25,0,332
3595,3.8,198,198,0,0.18,1,223
3596,8.2,87,83,4,0.01,1,139
3597,10.5,242,241,1,0.02,0,343
3598,10.2,208,183,25,0.13,0,362
3599,8.6,170,140,30,0.21,0,308
3600,11.2,179,156,23,0.11,1,342
3601,10.0,68,57,11,0.03,1,105
3602,9.6,200,167,33,0.06,0,321
3603,10.4,236,223,13,0.24,0,416
3604,5.0,157,156,1,0.24,0,160
3605,9.8,288,239,49,0.12,0,447
3606,11.1,300,252,48,0.28,0,560
3607,10.0,75,68,7,0.19,1,142
3608,10.0,210,201,9,0.24,0,385
3609,11.5,262,253,9,0.21,0,408
3610,7.3,132,116,16,0.22,0,217
3611,10.0,148,146,2,0.26,0,256
3612,8.5,271,252,19,0.12,0,457
3613,10.8,253,206,47,0.27,1,454
3614,3.8,113,93,20,0.07,1,131
3615,9.1,270,261,9,0.14,1,439
3616,10.4,144,120,24,0.19,0,260
3617,10.7,197,172,25,0.18,0,314
3618,4.9,192,172,20,0.19,1,251
3619,9.5,96,96,0,0.25,1,172
3620,4.2,273,227,46,0.02,0,285
3621,11.2,138,130,8,0.19,1,250
3622,7.0,150,134,16,0.15,0,256
3623,5.0,67,55,12,0.11,0,65
3624,5.3,156,128,28,0.14,0,180
3625,6.3,225,194,31,0.02,0,211
3626,11.1,71,68,3,0.02,0,107
3627,3.8,243,223,20,0.24,1,313
3628,5.2,160,158,2,0.05,0,165
3629,1.8,161,130,31,0.29,0,122
3630,8.0,276,258,18,0.22,0,468
3631,10.7,159,146,13,0.08,0,261
3632,9.2,184,159,25,0.14,0,267
3633,6.7,177,154,23,0.05,0,173
3634,11.6,274,251,23,0.22,0,468
3635,3.3,70,57,13,0.17,0,71
3636,11.9,161,133,28,0.18,1,316
3637,10.0,177,151,26,0.12,0,281
3638,8.7,102,102,0,0.13,0,153
3639,7.9,288,275,13,0.29,0,534
3640,6.2,194,177,17,0.22,0,228
3641,1.2,105,98,7,0.08,0,61
3642,1.9,254,213,41,0.29,0,181
3643,9.4,297,253,44,0.06,1,515
3644,7.2,239,210,29,0.14,0,374
3645,7.8,284,229,55,0.13,0,417
3646,5.5,278,232,46,0.16,0,280
3647,5.6,230,194,36,0.19,0,251
3648,9.0,84,82,2,0.16,1,140
3649,7.1,107,106,1,0.2,0,179
3650,4.4,151,136,15,0.29,0,187
3651,5.5,155,148,7,0.01,0,144
3652,10.2,169,162,7,0.03,0,242
3653,2.8,230,229,1,0.28,0,148
